hour_index,xuehua550,模板1,模板2,模板3,随机曲线1
8368,522.107554,78.850875,78.850875,42.850875,218.335
8369,521.526041,81.295104,81.295104,45.295104,228.17
8370,503.303872,83.951981,83.951981,47.951981,202.75
8371,503.405819,86.051653,86.051653,50.051653,200.99
8372,500.326212,86.854452,86.854452,50.854452,202.395
8373,503.516865,86.05154,86.05154,50.05154,207.9125
8374,502.691907,83.951022,83.951022,47.951022,198.9425
8375,501.67599,81.288711,81.288711,45.288711,195.4725
8376,500.791836,78.816938,78.816938,42.816938,192.0425
8377,502.113776,72.078157,72.078157,36.078157,186.1375
8378,500.34352,71.061102,71.061102,35.061102,195.045
8379,500.492141,70.370005,70.370005,34.370005,188.115
8380,500.331689,70.417959,70.417959,34.417959,187.0175
8381,500.287578,71.575591,71.575591,35.575591,191.85
8382,503.755317,73.969595,73.969595,37.969595,191.465
8383,507.964075,77.201178,77.201178,41.201178,208.34
8384,503.679279,80.240428,80.240428,44.240428,190.90875
8385,501.155663,81.875249,81.875249,45.875249,184.04375
8386,509.698079,81.564063,81.564063,45.564063,222.67
8387,517.350513,79.860102,79.860102,43.860102,222.2075
8388,503.268701,77.914681,77.914681,41.914681,196.333333
8389,500.98466,76.644164,76.644164,40.644164,198.459167
8390,500.751171,76.400181,76.400181,40.400181,188.5125
8391,502.95545,77.18913,77.18913,41.18913,195.91
8392,511.071446,78.916996,78.916996,42.916996,224.5225
8393,509.020651,81.361225,81.361225,45.361225,224.0725
8394,502.515679,84.018102,84.018102,48.018102,201.33
8395,501.278711,86.117774,86.117774,50.117774,201.5875
8396,503.734096,86.920573,86.920573,50.920573,188.2025
8397,500.287997,86.117661,86.117661,50.117661,201.8625
8398,500.642033,84.017143,84.017143,48.017143,199.6675
8399,500.271115,81.354833,81.354833,45.354833,196.27
8400,502.778029,78.88306,78.88306,42.88306,191.97
8401,500.035231,77.144601,77.144601,41.144601,197.86
8402,500.014423,76.127546,76.127546,40.127546,188.39
8403,500.015925,75.436449,75.436449,39.436449,189.7975
8404,500.240378,75.484402,75.484402,39.484402,188.2625
8405,500.2691,76.642034,76.642034,40.642034,187.76
8406,500.023338,79.036039,79.036039,43.036039,202.435
8407,503.102042,82.267621,82.267621,46.267621,210.085
8408,501.969169,85.306871,85.306871,49.306871,202.255
8409,502.158427,86.941692,86.941692,50.941692,193.99
8410,516.28182,86.630507,86.630507,50.630507,212.465
8411,531.177882,84.926545,84.926545,48.926545,220.59
8412,502.988457,82.981124,82.981124,46.981124,201.24
8413,504.007057,81.710607,81.710607,45.710607,193.1
8414,500.609153,81.466625,81.466625,45.466625,191.71
8415,500.227862,82.255573,82.255573,46.255573,200.41
8416,509.467552,83.98344,83.98344,47.98344,214.165
8417,512.742585,86.427669,86.427669,50.427669,211.57
8418,505.889283,89.084546,89.084546,53.084546,199.145
8419,500.671705,91.184218,91.184218,55.184218,194.58
8420,501.724956,91.987017,91.987017,55.987017,202.385
8421,500.569253,91.184105,91.184105,55.184105,187.765
8422,509.713572,89.083586,89.083586,53.083586,190.965
8423,501.012275,86.421276,86.421276,50.421276,187.56
8424,500.488324,83.949503,83.949503,47.949503,199.915
8425,500.516351,77.211347,77.211347,41.211347,182.745
8426,500.032572,76.194292,76.194292,40.194292,181.54
8427,500.054011,75.503195,75.503195,39.503195,181.655
8428,500.219457,75.551148,75.551148,39.551148,187.165
8429,500.663496,76.70878,76.70878,40.70878,187.535
8430,501.168327,79.102785,79.102785,43.102785,182.14
8431,516.991348,82.334367,82.334367,46.334367,200.805
8432,504.189382,85.373617,85.373617,49.373617,197.36
8433,504.470378,87.008438,87.008438,51.008438,198.01
8434,507.976045,86.697253,86.697253,50.697253,219.615
8435,532.515326,84.993291,84.993291,48.993291,230.74
8436,504.063786,83.047871,83.047871,47.047871,200.5
8437,500.384114,81.777353,81.777353,45.777353,203.015
8438,501.690073,81.533371,81.533371,45.533371,190.725
8439,500.273342,82.322319,82.322319,46.322319,186.995
8440,507.953824,84.050186,84.050186,48.050186,212.165
8441,518.384097,86.494415,86.494415,50.494415,216.0625
8442,502.604116,89.151292,89.151292,53.151292,206.7575
8443,500.352506,91.250964,91.250964,55.250964,191.175
8444,503.180853,92.053763,92.053763,56.053763,196.46
8445,504.131172,91.250851,91.250851,55.250851,190.4225
8446,506.83145,89.150332,89.150332,53.150332,212.485
8447,505.571422,86.488022,86.488022,50.488022,193.25
8448,501.35937,84.016249,84.016249,48.016249,189.765
8449,501.447823,77.278376,77.278376,41.278376,190
8450,500.046299,76.261321,76.261321,40.261321,182.6225
8451,500,75.570224,75.570224,39.570224,183.4775
8452,500.000391,75.618177,75.618177,39.618177,186.8775
8453,500.019754,76.775809,76.775809,40.775809,191.1175
8454,500.006177,79.169814,79.169814,43.169814,194.0525
8455,502.975593,82.401396,82.401396,46.401396,220.266667
8456,500.688314,85.440646,85.440646,49.440646,203.420833
8457,500.523665,87.075467,87.075467,51.075467,204.025
8458,508.02232,86.764282,86.764282,50.764282,210.1025
8459,510.471684,85.06032,85.06032,49.06032,231.555
8460,510.326035,83.1149,83.1149,47.1149,203.1425
8461,506.256447,81.844382,81.844382,45.844382,188.8075
8462,501.148609,81.6004,81.6004,45.6004,196.325
8463,504.52996,82.389348,82.389348,46.389348,187.5875
8464,537.321036,84.117215,84.117215,48.117215,210.07
8465,540.907778,86.561444,86.561444,50.561444,221.4975
8466,506.780379,89.218321,89.218321,53.218321,199.41
8467,509.154409,91.317993,91.317993,55.317993,188.485
8468,501.068961,92.120792,92.120792,56.120792,201.0125
8469,502.988457,91.31788,91.31788,55.31788,203.2925
8470,502.710032,89.217361,89.217361,53.217361,208.3475
8471,502.35562,86.555051,86.555051,50.555051,206.185
8472,504.234715,84.083278,84.083278,48.083278,194.9475
8473,502.866768,77.345668,77.345668,41.345668,195.335
8474,501.879994,76.328613,76.328613,40.328613,183.2
8475,501.460664,75.637516,75.637516,39.637516,178.445
8476,500.376361,75.685469,75.685469,39.685469,179.265
8477,501.902043,76.843101,76.843101,40.843101,181.92
8478,501.513945,79.237106,79.237106,43.237106,180.71
8479,520.544274,82.468688,82.468688,46.468688,200.465
8480,500.889203,85.507938,85.507938,49.507938,191.29
8481,502.001856,87.142759,87.142759,51.142759,190.06
8482,512.950659,86.831574,86.831574,50.831574,210.17
8483,517.454139,85.127612,85.127612,49.127612,213.44
8484,504.225547,83.182192,83.182192,47.182192,213.26
8485,502.587282,81.911675,81.911675,45.911675,207.395
8486,507.836539,81.667692,81.667692,45.667692,193.955
8487,504.722757,82.45664,82.45664,46.45664,204.15
8488,519.26402,84.184507,84.184507,48.184507,234.32
8489,519.278956,86.628736,86.628736,50.628736,236.24
8490,507.98289,89.285613,89.285613,53.285613,208.265
8491,500.689771,91.385285,91.385285,55.385285,211.75
8492,500.614218,92.188084,92.188084,56.188084,193.55
8493,501.733422,91.385172,91.385172,55.385172,200.5
8494,502.160675,89.284653,89.284653,53.284653,199.72
8495,501.717814,86.622343,86.622343,50.622343,198.65
8496,500.806229,84.15057,84.15057,48.15057,203.52
8497,500.355613,77.413203,77.413203,41.413203,200.165
8498,500.579857,76.396148,76.396148,40.396148,197.04
8499,502.067768,75.705051,75.705051,39.705051,195.39
8500,500.191346,75.753005,75.753005,39.753005,188.73
8501,500.952157,76.910636,76.910636,40.910636,197.12
8502,506.970395,79.304641,79.304641,43.304641,195.615
8503,517.097307,82.536223,82.536223,46.536223,223.295
8504,500.904687,85.575474,85.575474,49.575474,192.56
8505,501.226659,87.210295,87.210295,51.210295,197.475
8506,528.447737,86.899109,86.899109,50.899109,216.2875
8507,520.90079,85.195148,85.195148,49.195148,220.6825
8508,506.107897,83.249727,83.249727,47.249727,203.5
8509,506.677433,81.97921,81.97921,45.97921,199.36
8510,504.496533,81.735227,81.735227,45.735227,209.8975
8511,503.133226,82.524175,82.524175,46.524175,204.5475
8512,516.953672,84.252042,84.252042,48.252042,222.245
8513,517.111158,86.696271,86.696271,50.696271,222.2575
8514,507.520895,89.353148,89.353148,53.353148,210.1125
8515,502.613404,91.45282,91.45282,55.45282,191.3
8516,500.271115,92.255619,92.255619,56.255619,190.7625
8517,500.265896,91.452707,91.452707,55.452707,196.4925
8518,500.192483,89.352189,89.352189,53.352189,198.0175
8519,500.962915,86.689878,86.689878,50.689878,196.4325
8520,500.426,84.218105,84.218105,48.218105,192.06
8521,500.934397,72.480961,72.480961,36.480961,188.5175
8522,501.311257,71.463906,71.463906,35.463906,190.504167
8523,500.750402,70.772809,70.772809,34.772809,197.703333
8524,500.189569,70.820763,70.820763,34.820763,186.4625
8525,500.312108,71.978395,71.978395,35.978395,192.92
8526,502.487721,74.372399,74.372399,38.372399,208.57
8527,516.174629,77.603982,77.603982,41.603982,220.3625
8528,506.081916,80.643232,80.643232,44.643232,192.65
8529,503.552671,82.278053,82.278053,46.278053,194.335
8530,526.373309,81.966867,81.966867,45.966867,229.005
8531,518.329058,80.262906,80.262906,44.262906,223.58
8532,502.670429,78.317485,78.317485,42.317485,207.14
8533,502.83284,77.046968,77.046968,41.046968,208.0975
8534,501.160718,76.802985,76.802985,40.802985,204.08
8535,500.814296,77.591934,77.591934,41.591934,200.8875
8536,513.850402,79.3198,79.3198,43.3198,220.2325
8537,514.020775,81.764029,81.764029,45.764029,220.375
8538,505.258046,84.420906,84.420906,48.420906,209.425
8539,502.785063,86.520578,86.520578,50.520578,199.4375
8540,500.857904,87.323377,87.323377,51.323377,187.56
8541,500.51151,86.520466,86.520466,50.520466,187.495
8542,501.353227,84.419947,84.419947,48.419947,186.48
8543,501.155663,81.757637,81.757637,45.757637,192.98
8544,500.386889,79.285864,79.285864,43.285864,189.21
8545,500.440118,72.548922,72.548922,36.548922,192.82
8546,500.40693,71.531868,71.531868,35.531868,194.73
8547,500.155047,70.840771,70.840771,34.840771,191.705
8548,500.516958,70.888724,70.888724,34.888724,186.435
8549,500.470948,72.046356,72.046356,36.046356,188.045
8550,501.598619,74.440361,74.440361,38.440361,199.06
8551,512.491157,77.671943,77.671943,41.671943,219.515
8552,513.640483,80.711193,80.711193,44.711193,207.095
8553,501.743222,82.346014,82.346014,46.346014,201.95
8554,505.316098,82.034829,82.034829,46.034829,227.615
8555,518.707725,80.330867,80.330867,44.330867,221.45
8556,501.51754,78.385446,78.385446,42.385446,199.605
8557,501.38186,77.114929,77.114929,41.114929,200.07
8558,502.078479,76.870947,76.870947,40.870947,194.015
8559,501.023456,77.659895,77.659895,41.659895,192.11
8560,523.065138,79.387762,79.387762,43.387762,217.235
8561,510.69052,81.83199,81.83199,45.83199,217.41
8562,502.759617,84.488867,84.488867,48.488867,205.6
8563,502.612558,86.58854,86.58854,50.58854,199.935
8564,503.134175,87.391339,87.391339,51.391339,192.375
8565,501.72474,86.588427,86.588427,50.588427,189.96
8566,501.356203,84.487908,84.487908,48.487908,194.92
8567,501.226135,81.825598,81.825598,45.825598,193.99
8568,500.560262,79.353825,79.353825,43.353825,188.835
8569,500.488617,77.617067,77.617067,41.617067,189.34
8570,500.430313,76.600012,76.600012,40.600012,189.03
8571,500.265099,75.908915,75.908915,39.908915,185.865
8572,500.050514,75.956868,75.956868,39.956868,190.005
8573,500.355134,77.1145,77.1145,41.1145,189.615
8574,502.48936,79.508505,79.508505,43.508505,195.9625
8575,506.093455,82.740087,82.740087,46.740087,215.7875
8576,523.132126,85.779337,85.779337,49.779337,217.0175
8577,505.18344,87.414158,87.414158,51.414158,196.53
8578,540.54354,87.102973,87.102973,51.102973,205.71
8579,513.153825,85.399011,85.399011,49.399011,221.775
8580,504.656709,83.45359,83.45359,47.45359,195.63
8581,503.34916,82.183073,82.183073,46.183073,195.0475
8582,505.32007,81.939091,81.939091,45.939091,197.74
8583,501.391489,82.728039,82.728039,46.728039,193.31
8584,516.373284,84.455906,84.455906,48.455906,225.2475
8585,579.43297,86.900135,86.900135,50.900135,213.7075
8586,510.709057,89.557012,89.557012,53.557012,199.8625
8587,505.530604,91.656684,91.656684,55.656684,199.435
8588,502.870354,92.459483,92.459483,56.459483,200.89
8589,510.841464,91.656571,91.656571,55.656571,196.459167
8590,524.417925,89.556052,89.556052,53.556052,194.933333
8591,503.299952,86.893742,86.893742,50.893742,194.3325
8592,502.009007,84.421969,84.421969,48.421969,190.3525
8593,502.450208,77.685374,77.685374,41.685374,189.7675
8594,502.119695,76.668319,76.668319,40.668319,189.25
8595,501.615405,75.977222,75.977222,39.977222,187.485
8596,501.070884,76.025175,76.025175,40.025175,183.355
8597,501.28734,77.182807,77.182807,41.182807,188.5125
8598,501.835029,79.576812,79.576812,43.576812,199.065
8599,508.025755,82.808394,82.808394,46.808394,207.115
8600,506.536184,85.847644,85.847644,49.847644,225.2975
8601,501.204769,87.482465,87.482465,51.482465,205.4575
8602,522.326513,87.17128,87.17128,51.17128,236.05
8603,528.493606,85.467318,85.467318,49.467318,216.505
8604,505.444158,83.521897,83.521897,47.521897,204.4125
8605,504.220968,82.25138,82.25138,46.25138,201.445
8606,502.841743,82.007398,82.007398,46.007398,205.7175
8607,503.569116,82.796346,82.796346,46.796346,195.09
8608,515.813518,84.524213,84.524213,48.524213,219.7
8609,522.065228,86.968442,86.968442,50.968442,252.235
8610,509.787379,89.625319,89.625319,53.625319,213.73
8611,506.488023,91.724991,91.724991,55.724991,206.11
8612,510.746193,92.52779,92.52779,56.52779,200.175
8613,513.247906,91.724878,91.724878,55.724878,213.89
8614,515.116922,89.624359,89.624359,53.624359,226.24
8615,510.062351,86.962049,86.962049,50.962049,201.32
8616,511.733905,84.490276,84.490276,48.490276,197.5
8617,501.941722,77.753823,77.753823,41.753823,198.945
8618,501.181078,76.736768,76.736768,40.736768,197.88
8619,501.523543,76.045671,76.045671,40.045671,196.03
8620,500.761986,76.093625,76.093625,40.093625,193.56
8621,500.730588,77.251256,77.251256,41.251256,194.62
8622,504.95351,79.645261,79.645261,43.645261,196.875
8623,517.682358,82.876843,82.876843,46.876843,210.175
8624,506.720334,85.916094,85.916094,49.916094,207.865
8625,502.525594,87.550915,87.550915,51.550915,194.23
8626,536.015928,87.239729,87.239729,51.239729,224.69
8627,540.300271,85.535768,85.535768,49.535768,229.035
8628,505.019627,83.590347,83.590347,47.590347,205.95
8629,503.528094,82.31983,82.31983,46.31983,203.49
8630,502.823066,82.075847,82.075847,46.075847,200.095
8631,506.976682,82.864795,82.864795,46.864795,201.99
8632,522.717673,84.592662,84.592662,48.592662,219.175
8633,533.7535,87.036891,87.036891,51.036891,224.49
8634,523.624864,89.693768,89.693768,53.693768,212.58
8635,514.084392,91.79344,91.79344,55.79344,207.785
8636,504.047049,92.596239,92.596239,56.596239,213.775
8637,502.469735,91.793327,91.793327,55.793327,216.605
8638,510.606329,89.692809,89.692809,53.692809,218.505
8639,505.900589,87.030498,87.030498,51.030498,212.93
8640,502.078479,84.558725,84.558725,48.558725,214.9375
8641,501.496051,77.822395,77.822395,41.822395,197.2625
8642,502.136772,76.80534,76.80534,40.80534,194.115
8643,501.404013,76.114243,76.114243,40.114243,195.655
8644,500.512718,76.162196,76.162196,40.162196,191.78
8645,501.873137,77.319828,77.319828,41.319828,191.575
8646,505.381221,79.713833,79.713833,43.713833,205.01
8647,515.533021,82.945415,82.945415,46.945415,220.885
8648,502.442101,85.984665,85.984665,49.984665,208.1675
8649,506.353773,87.619486,87.619486,51.619486,199.175
8650,520.117873,87.308301,87.308301,51.308301,233.5925
8651,525.019213,85.604339,85.604339,49.604339,235.9225
8652,508.476636,83.658918,83.658918,47.658918,205.14
8653,513.523143,82.388401,82.388401,46.388401,201.89
8654,501.528357,82.144419,82.144419,46.144419,200.0425
8655,502.691045,82.933367,82.933367,46.933367,208.58
8656,533.56513,84.661234,84.661234,48.661234,224.986667
8657,532.823873,87.105463,87.105463,51.105463,232.290833
8658,510.245676,89.76234,89.76234,53.76234,225.6625
8659,504.432507,91.862012,91.862012,55.862012,217.475
8660,507.276192,92.664811,92.664811,56.664811,203.105
8661,507.909501,91.861899,91.861899,55.861899,199.005
8662,504.723986,89.76138,89.76138,53.76138,213.605
8663,505.536036,87.09907,87.09907,51.09907,206.7775
8664,505.369222,84.627297,84.627297,48.627297,197.74
8665,502.167428,77.891068,77.891068,41.891068,195.54
8666,502.510731,76.874013,76.874013,40.874013,197.9375
8667,501.015063,76.182916,76.182916,40.182916,195.145
8668,501.412019,76.23087,76.23087,40.23087,189.97
8669,502.385824,77.388502,77.388502,41.388502,197.015
8670,502.587282,79.782506,79.782506,43.782506,205.8325
8671,515.40044,83.014088,83.014088,47.014088,218.9075
8672,505.52789,86.053339,86.053339,50.053339,198.92
8673,502.691045,87.68816,87.68816,51.68816,207.56
8674,517.49626,87.376974,87.376974,51.376974,222.95
8675,516.367895,85.673013,85.673013,49.673013,226.67
8676,508.847891,83.727592,83.727592,47.727592,210.82
8677,505.060589,82.457075,82.457075,46.457075,216.895
8678,501.267977,82.213092,82.213092,46.213092,195.675
8679,502.614249,83.00204,83.00204,47.00204,199.665
8680,512.83711,84.729907,84.729907,48.729907,232.18
8681,534.592853,87.174136,87.174136,51.174136,231.74
8682,506.509066,89.831013,89.831013,53.831013,213.16
8683,507.066651,91.930685,91.930685,55.930685,203.945
